"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000261141",6.35708817552838,-1.88794725603615,0.637594156404546,-2.96104855584383,0.00306593599033381,0.999981678667569
"ENSG00000268632",2.59582304722397,-2.10407161913945,0.710633707085042,-2.96083847158076,0.00306802799780793,0.999981678667569
"ENSG00000157445",283.497672463099,-0.884640075456917,0.298800231358314,-2.96064053041538,0.00307000027597708,0.999981678667569
"ENSG00000212182",3.7208471606385,2.89095919753035,0.980685449919338,2.94789649195686,0.00319944171775066,0.999981678667569
"ENSG00000250889",203.356378577134,0.729522725366383,0.247552786861666,2.94693804345674,0.00320937499538941,0.999981678667569
"ENSG00000214360",7.0457414080716,-1.29574588815455,0.44119609419921,-2.93689337958983,0.00331518061304173,0.999981678667569
"ENSG00000185070",40815.3129146199,0.483792694631607,0.165036181612067,2.93143412496545,0.00337400915695413,0.999981678667569
"ENSG00000164742",176.300389488398,-0.766122347231432,0.261737179571334,-2.92706732947213,0.00342174795680222,0.999981678667569
"ENSG00000233895",55.6306148573805,0.903974370764789,0.308978182938821,2.92568996997364,0.00343693263312714,0.999981678667569
"ENSG00000177993",14.5566064970646,1.72408373072145,0.589526392009316,2.92452340402464,0.00344984136712416,0.999981678667569
"ENSG00000253256",1.85569564763696,3.0679647544568,1.04942065540197,2.92348424691684,0.00346137739493841,0.999981678667569
"ENSG00000171044",118.892147416602,-1.09198988763692,0.373870402765186,-2.92077115374858,0.0034916620292209,0.999981678667569
"ENSG00000228273",4.0117255499188,3.95073729876062,1.353742901368,2.91838080537175,0.00351854365205315,0.999981678667569
"ENSG00000176148",5413.52369075766,0.164566586675917,0.0564891470776704,2.91324254638939,0.00357696653340682,0.999981678667569
"ENSG00000101188",17.0187301870861,-2.20449945108793,0.757318760199617,-2.91092676815092,0.00360358467173449,0.999981678667569
"ENSG00000012223",6.05234910729101,2.57476011342009,0.885274354759518,2.90843183198221,0.00363246359970996,0.999981678667569
"ENSG00000221874",164.966519067209,0.455583160807736,0.156665027778398,2.90800804281703,0.00363738982572464,0.999981678667569
"ENSG00000234382",2.0165005088683,3.21605285401583,1.10647279465117,2.90658104705568,0.00365402226798789,0.999981678667569
"ENSG00000212521",8.45823552260461,-2.22909925821972,0.76778961701422,-2.90326830270021,0.0036929011257508,0.999981678667569
"ENSG00000213420",33.4338149646083,-0.913025648917167,0.314565394435719,-2.90249870159746,0.00370198694477787,0.999981678667569
"ENSG00000109265",85.9409300426566,-1.26665275310136,0.436729565928265,-2.90031372254154,0.00372789341210701,0.999981678667569
"ENSG00000151079",26.4707728032592,-1.59202289785908,0.549097888339086,-2.89934259750049,0.0037394604847353,0.999981678667569
"ENSG00000184557",2881.58327677337,-0.681496831996486,0.235155643951077,-2.89806708674306,0.00375470265947791,0.999981678667569
"ENSG00000223519",255.97847676545,-0.574433712868233,0.19836733427536,-2.89580799664748,0.0037818371072902,0.999981678667569
"ENSG00000075461",41.825846952335,-1.9111813732055,0.661794558050127,-2.8878771364281,0.00387851338112174,0.999981678667569
"ENSG00000157950",9.31096841298522,2.86138948168754,0.991785380254752,2.88508939399022,0.00391302532924615,0.999981678667569
"ENSG00000010278",7632.8536659653,-1.04773616376908,0.363505390996851,-2.88231258660524,0.00394767895713339,0.999981678667569
"ENSG00000242545",19.2087738121567,2.81010306944774,0.975249028287426,2.88142104010335,0.00395886412185311,0.999981678667569
"ENSG00000114115",615.50489669236,-1.62151114741714,0.563479616055495,-2.877674899348,0.00400617764296543,0.999981678667569
"ENSG00000157110",4820.89376712586,0.352045962214901,0.122419318746516,2.87573861560081,0.00403083350592282,0.999981678667569
"ENSG00000182255",234.252341582499,2.07984824431148,0.723771739427288,2.87362455731864,0.00405791031543314,0.999981678667569
"ENSG00000225854",1.31187673353573,-2.23451770515804,0.777961850621736,-2.87227156880796,0.00407532589269229,0.999981678667569
"ENSG00000255860",3.68859759645304,2.2113402355877,0.770781987800106,2.86895681345525,0.00411828025218191,0.999981678667569
"ENSG00000130768",27.6346838909561,-1.74307226968028,0.60827598570224,-2.86559441873731,0.0041622712946323,0.999981678667569
"ENSG00000254303",27.4633965651325,1.19019606141318,0.415561621745291,2.8640663601575,0.004182403807724,0.999981678667569
"ENSG00000243197",25.0142054024235,1.785456986205,0.623726602179859,2.86256346925883,0.00420229086182826,0.999981678667569
"ENSG00000251374",10.2251641084323,-1.16743077297315,0.408016793191279,-2.86123216606395,0.00421997898144716,0.999981678667569
"ENSG00000214553",5.21895397646657,1.84943478817856,0.647142971310324,2.85784574687392,0.00426527680159148,0.999981678667569
"ENSG00000124575",1074.083602158,-0.995769008253504,0.348765805447905,-2.85512224162768,0.00430202670063295,0.999981678667569
"ENSG00000228853",4.32300437901367,-2.37685082870665,0.832998800339434,-2.85336644871291,0.00432587063859517,0.999981678667569
"ENSG00000232833",120.410015286539,-0.732459330229269,0.256700235942877,-2.85336446045286,0.00432589770725587,0.999981678667569
